,EmployeeID,Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkedHours,ScheduleInconsistency,Absences
4269,4270,No,36,Travel_Frequently,Human Resources,7,3,Medical,1,Research Scientist,26900,0.0,11,0,10.0,1,9,2,8,2.0,4.0,3.0,3,3,8.021843971631206,0.2670173301771985,14
4270,4271,No,36,Travel_Rarely,Research & Development,1,3,Medical,2,Manufacturing Director,175670,5.0,13,0,7.0,6,1,0,0,1.0,4.0,3.0,3,3,7.499931693989071,0.30368298600683336,5
4271,4272,No,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Sales Executive,24080,1.0,12,1,25.0,3,25,4,12,3.0,4.0,4.0,3,3,8.757352941176471,0.2989646709877593,11
4272,4273,No,30,Travel_Frequently,Research & Development,10,3,Life Sciences,3,Healthcare Representative,28140,1.0,24,0,10.0,2,10,0,9,1.0,3.0,2.0,3,4,7.893319268635724,0.2817318848405322,12
4273,4274,No,33,Non-Travel,Sales,7,3,Life Sciences,2,Sales Executive,112450,0.0,21,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4,6.676917712691771,0.2740407083367919,10
4274,4275,Yes,56,Travel_Rarely,Research & Development,15,3,Life Sciences,2,Laboratory Technician,33120,9.0,19,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3,8.992418032786885,0.313139153473379,5
4275,4276,No,51,Travel_Rarely,Research & Development,3,2,Other,2,Sales Representative,190490,7.0,14,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3,6.678600823045268,0.2790002061041915,6
4276,4277,Yes,31,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Sales Executive,21410,4.0,20,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4,8.390151515151514,0.30410132699462167,7
4277,4278,No,26,Travel_Rarely,Sales,17,3,Medical,2,Manager,57690,1.0,19,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3,7.6960382513661205,0.3008000358386156,5
4278,4279,Yes,58,Travel_Rarely,Sales,2,2,Medical,1,Research Scientist,43850,1.0,13,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3,7.626160337552741,0.3142238692729904,12
4279,4280,Yes,19,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Manager,53320,1.0,23,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4,9.408160442600277,0.30776830226219093,8
4280,4281,No,22,Travel_Rarely,Sales,29,4,Technical Degree,1,Sales Executive,46630,0.0,13,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3,6.3804093567251465,0.30606081787765155,21
4281,4282,No,49,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Sales Executive,47240,1.0,11,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3,7.226092896174864,0.3042690164271582,5
4282,4283,No,43,Travel_Frequently,Sales,2,2,Life Sciences,1,Sales Executive,32110,4.0,13,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3,7.993600562587904,0.305673917246196,12
4283,4284,No,50,Travel_Frequently,Research & Development,19,4,Life Sciences,2,Sales Executive,53770,4.0,14,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3,7.110042735042735,0.3121016710376673,15
4284,4285,Yes,31,Travel_Rarely,Research & Development,15,1,Medical,2,Sales Executive,40660,3.0,22,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4,8.408918128654971,0.2927334694483867,21
4285,4286,No,41,Travel_Rarely,Research & Development,17,2,Other,1,Manufacturing Director,52080,3.0,11,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3,8.12266081871345,0.2790755694343025,21
4286,4287,No,26,Travel_Rarely,Research & Development,17,4,Life Sciences,2,Sales Executive,48770,1.0,13,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3,7.8741046831955925,0.2965515795992738,7
4287,4288,No,36,Travel_Rarely,Human Resources,25,1,Human Resources,2,Research Scientist,31170,6.0,21,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4,6.748433048433048,0.3078428986769481,15
4288,4289,Yes,51,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Manager,15690,2.0,11,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3,7.190486409155938,0.2849990620358373,16
4289,4290,No,39,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Research Scientist,196580,4.0,13,1,17.0,3,15,5,9,4.0,3.0,4.0,4,3,7.905532503457815,0.2922059704469185,8
4290,4291,No,25,Travel_Rarely,Sales,29,1,Medical,3,Research Scientist,30690,2.0,14,1,6.0,3,2,2,2,1.0,3.0,3.0,2,3,7.824391988555079,0.28994009690409384,16
4291,4292,No,30,Travel_Rarely,Research & Development,21,1,Medical,2,Laboratory Technician,104350,0.0,11,0,12.0,5,11,4,7,3.0,4.0,1.0,3,3,10.018573446327682,0.2768745199265267,13
4292,4293,Yes,32,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Research Director,41480,7.0,15,0,10.0,0,5,0,4,1.0,1.0,4.0,2,3,7.87304347826087,0.30829578783309886,19
4293,4294,No,45,Travel_Rarely,Research & Development,2,1,Technical Degree,2,Healthcare Representative,57680,5.0,23,1,9.0,4,6,0,3,3.0,4.0,2.0,3,4,7.4307270233196165,0.32253436281374126,6
4294,4295,No,38,Travel_Rarely,Research & Development,7,4,Life Sciences,2,Research Director,50420,3.0,16,1,19.0,4,3,2,2,4.0,3.0,3.0,3,3,10.426406035665295,0.29941839021793437,6
4295,4296,No,30,Travel_Rarely,Sales,13,3,Marketing,2,Laboratory Technician,57700,1.0,16,1,5.0,2,5,0,4,1.0,3.0,2.0,4,3,6.680096418732783,0.3153406190749899,7
4296,4297,No,32,Travel_Frequently,Sales,2,3,Marketing,3,Laboratory Technician,77560,0.0,21,0,9.0,3,8,0,7,4.0,4.0,4.0,3,4,6.497234352256186,0.29979714620605497,20
4297,4298,No,30,Travel_Rarely,Research & Development,1,3,Medical,3,Sales Executive,103060,5.0,13,0,8.0,5,3,2,2,4.0,1.0,3.0,3,3,6.717291666666666,0.3225345633574566,9
4298,4299,No,30,Travel_Rarely,Sales,9,3,Medical,2,Research Scientist,39360,0.0,11,1,6.0,3,5,1,2,2.0,4.0,3.0,3,3,6.388816738816739,0.30272332076630837,18
4299,4300,No,41,Travel_Frequently,Sales,10,2,Medical,3,Manufacturing Director,79450,4.0,12,1,21.0,6,7,7,7,4.0,1.0,2.0,2,3,7.290972222222223,0.28782305387078727,9
4300,4301,No,41,Travel_Rarely,Research & Development,10,4,Medical,4,Research Scientist,57430,2.0,12,3,7.0,2,5,1,4,3.0,1.0,3.0,4,3,8.007083333333334,0.28803020755289366,9
4301,4302,No,19,Travel_Rarely,Research & Development,1,3,Other,5,Manufacturing Director,152020,1.0,18,3,1.0,2,1,0,0,2.0,2.0,3.0,2,3,6.392330383480826,0.29896605995672426,23
4302,4303,No,40,Travel_Frequently,Research & Development,26,4,Medical,2,Manufacturing Director,54400,1.0,12,1,20.0,2,20,2,13,2.0,2.0,3.0,3,3,7.001125175808719,0.3108502771203131,12
4303,4304,No,35,Travel_Rarely,Sales,8,1,Marketing,3,Laboratory Technician,37600,1.0,14,3,10.0,2,10,0,6,3.0,2.0,3.0,3,3,7.405439330543933,0.28849096781163935,10
4304,4305,No,53,Travel_Rarely,Sales,14,2,Life Sciences,5,Manufacturing Director,35170,2.0,12,1,13.0,1,7,4,5,2.0,3.0,1.0,2,3,10.896524822695035,0.31247653903181205,14
4305,4306,No,45,Travel_Rarely,Sales,1,4,Technical Degree,1,Research Scientist,25800,8.0,17,3,20.0,3,17,0,15,2.0,2.0,,3,3,6.787250712250712,0.2964815690883404,15
4306,4307,No,32,Travel_Frequently,Sales,2,2,Life Sciences,1,Manufacturing Director,21660,1.0,19,1,9.0,4,9,3,7,2.0,4.0,3.0,1,3,7.906258503401361,0.2943254963502854,4
4307,4308,No,29,Non-Travel,Research & Development,10,4,Technical Degree,3,Healthcare Representative,58690,1.0,11,1,10.0,6,10,0,9,4.0,3.0,3.0,4,3,6.079202898550724,0.28980435244646086,19
4308,4309,No,51,Travel_Rarely,Research & Development,1,3,Other,3,Research Director,80080,2.0,15,1,10.0,4,1,0,0,2.0,3.0,3.0,3,3,7.573188405797102,0.3200143086488018,19
4309,4310,No,58,Travel_Rarely,Sales,3,3,Marketing,1,Research Scientist,52060,4.0,11,3,9.0,4,1,0,0,2.0,2.0,2.0,1,3,10.002916666666666,0.3040023338421623,9
4310,4311,No,40,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Laboratory Technician,52950,7.0,18,0,15.0,4,12,2,11,3.0,4.0,2.0,3,3,6.209313725490196,0.29687265940025415,11
4311,4312,No,34,Travel_Frequently,Sales,24,4,Marketing,2,Manufacturing Director,164130,6.0,16,0,6.0,1,4,1,2,3.0,3.0,3.0,3,3,7.022899159663865,0.30352296241104787,11
4312,4313,No,22,Travel_Rarely,Research & Development,3,3,Medical,1,Laboratory Technician,132690,1.0,25,1,2.0,2,2,2,2,3.0,4.0,3.0,3,4,7.6877536231884065,0.29806303385141236,19
4313,4314,No,27,Non-Travel,Research & Development,3,3,Medical,1,Healthcare Representative,27830,6.0,16,1,6.0,2,2,2,2,4.0,2.0,1.0,4,3,6.283755274261603,0.28360384228567104,12
4314,4315,No,28,Travel_Rarely,Sales,4,4,Life Sciences,2,Healthcare Representative,54330,1.0,13,1,5.0,4,5,0,2,3.0,4.0,1.0,2,3,6.48117816091954,0.31747876940823966,17
4315,4316,No,57,Travel_Rarely,Research & Development,3,3,Life Sciences,2,Manufacturing Director,20130,3.0,14,1,12.0,5,5,1,4,3.0,4.0,1.0,3,3,10.911204481792716,0.29876894353871125,11
4316,4317,No,27,Non-Travel,Research & Development,2,3,Life Sciences,1,Manufacturing Director,139660,1.0,19,0,1.0,1,1,0,1,3.0,3.0,2.0,3,3,10.57795698924731,0.32119392797609536,1
4317,4318,No,50,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Manufacturing Director,43740,3.0,15,1,21.0,5,5,4,4,3.0,2.0,3.0,4,3,6.260277777777778,0.2753002009030941,9
4318,4319,No,41,Travel_Rarely,Sales,7,4,Marketing,4,Laboratory Technician,68420,4.0,12,1,13.0,3,9,1,8,1.0,3.0,3.0,3,3,6.183758865248227,0.28840034642998363,14
4319,4320,No,30,Travel_Rarely,Human Resources,1,4,Human Resources,1,Manager,174260,2.0,12,1,12.0,0,10,7,4,2.0,4.0,3.0,2,3,6.890819209039549,0.29896319156962897,13
4320,4321,No,38,Travel_Rarely,Sales,1,1,Medical,2,Laboratory Technician,176030,4.0,16,0,12.0,0,8,0,7,1.0,4.0,4.0,2,3,6.284214390602056,0.30515509974134125,22
4321,4322,No,32,Travel_Rarely,Research & Development,20,3,Medical,1,Manufacturing Director,45810,3.0,14,1,8.0,3,5,1,4,3.0,3.0,3.0,3,3,6.908946608946609,0.31389467468924204,18
4322,4323,No,27,Travel_Rarely,Research & Development,5,4,Medical,2,Healthcare Representative,47350,0.0,13,0,6.0,2,5,1,1,3.0,2.0,2.0,3,3,8.917086834733892,0.32113871700502833,11
4323,4324,Yes,19,Travel_Frequently,Research & Development,10,2,Life Sciences,2,Healthcare Representative,41870,0.0,22,1,1.0,4,0,0,0,3.0,1.0,4.0,3,4,7.487482419127989,0.2801871156566435,12
4324,4325,No,36,Travel_Frequently,Sales,25,3,Marketing,2,Research Director,55050,4.0,21,2,13.0,3,8,7,2,4.0,2.0,2.0,3,4,7.375035161744022,0.2908900630278387,12
4325,4326,No,30,Non-Travel,Sales,1,3,Medical,1,Sales Executive,54700,1.0,18,1,12.0,2,12,6,10,3.0,1.0,3.0,3,3,6.768669527896996,0.3237437390522083,16
4326,4327,No,45,Travel_Rarely,Research & Development,24,2,Medical,2,Sales Executive,54760,4.0,13,1,9.0,3,5,0,3,3.0,1.0,4.0,3,3,8.127200577200577,0.3088710123030794,18
4327,4328,No,56,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Manager,25870,4.0,12,0,19.0,2,2,2,2,3.0,1.0,3.0,2,3,8.298497854077253,0.29012746794938876,16
4328,4329,No,33,Travel_Rarely,Research & Development,2,2,Medical,1,Sales Executive,24400,0.0,18,3,4.0,4,3,0,2,3.0,4.0,4.0,3,3,6.814915966386554,0.2872004466915196,11
4329,4330,Yes,19,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Sales Executive,159720,1.0,21,0,1.0,2,1,1,0,2.0,4.0,2.0,3,4,7.216593567251461,0.28530231651788535,21
4330,4331,No,46,Travel_Rarely,Research & Development,10,3,Technical Degree,2,Laboratory Technician,153790,1.0,12,0,24.0,1,24,15,7,2.0,1.0,3.0,1,3,6.875273224043716,0.30410992888409577,5
4331,4332,No,38,Travel_Rarely,Sales,4,4,Life Sciences,1,Manufacturing Director,70820,1.0,14,0,2.0,3,2,2,1,3.0,4.0,3.0,4,3,7.9068840579710145,0.29124868781103336,19
4332,4333,No,31,Travel_Rarely,Sales,2,5,Life Sciences,2,Sales Representative,27280,8.0,11,0,7.0,3,4,0,2,,4.0,3.0,4,3,10.410272108843536,0.31662537269942437,4
4333,4334,No,34,Travel_Rarely,Sales,9,3,Marketing,2,Manager,53680,2.0,14,1,9.0,2,3,1,2,4.0,2.0,3.0,3,3,6.191301169590644,0.3015895396519613,21
4334,4335,Yes,41,Travel_Rarely,Research & Development,18,4,Life Sciences,5,Laboratory Technician,53470,1.0,24,1,4.0,1,4,0,2,2.0,2.0,2.0,3,4,10.12531914893617,0.31133561100998974,14
4335,4336,No,50,Travel_Rarely,Sales,19,4,Marketing,3,Sales Executive,31950,2.0,11,0,5.0,4,3,0,2,3.0,3.0,2.0,2,3,6.774927536231884,0.289809815307417,19
4336,4337,No,53,Travel_Rarely,Sales,1,2,Life Sciences,1,Manager,39890,1.0,13,0,5.0,2,4,1,3,4.0,1.0,3.0,3,3,6.100420168067226,0.3023867258256013,11
4337,4338,No,33,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Human Resources,33060,1.0,11,3,8.0,6,8,1,6,4.0,2.0,3.0,1,3,7.51881051175657,0.2963295760927024,8
4338,4339,No,40,Travel_Rarely,Research & Development,11,3,Life Sciences,2,Sales Executive,70050,1.0,20,2,21.0,2,20,9,9,4.0,3.0,3.0,3,4,6.200211864406779,0.29546350692942164,13
4339,4340,No,55,Travel_Rarely,Research & Development,6,1,Life Sciences,2,Laboratory Technician,26550,8.0,17,0,36.0,0,24,2,15,3.0,2.0,3.0,2,3,6.077126917712692,0.298372031299153,10
4340,4341,No,34,Travel_Frequently,Human Resources,7,4,Other,1,Research Scientist,13930,1.0,11,2,10.0,4,10,1,9,4.0,3.0,2.0,4,3,6.798936170212766,0.28004567879932435,14
4341,4342,No,51,Travel_Rarely,Human Resources,4,2,Human Resources,2,Sales Representative,25700,3.0,18,0,21.0,2,7,1,0,4.0,2.0,3.0,3,3,7.4017882689556505,0.2874797946427008,16
4342,4343,No,52,Travel_Rarely,Research & Development,2,4,Medical,2,Sales Representative,35370,0.0,11,1,34.0,3,33,11,9,3.0,3.0,3.0,3,3,6.284581497797356,0.2915176394440097,22
4343,4344,No,27,Travel_Rarely,Sales,15,3,Marketing,1,Research Scientist,39860,1.0,12,2,7.0,3,7,0,3,4.0,2.0,2.0,3,3,7.488439716312056,0.2866615957524693,14
4344,4345,Yes,35,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Research Director,108830,3.0,12,0,8.0,3,1,0,1,2.0,3.0,3.0,4,3,8.99944903581267,0.3067568878865295,7
4345,4346,No,43,Non-Travel,Research & Development,6,2,Medical,1,Healthcare Representative,20280,4.0,20,1,7.0,2,5,2,2,4.0,,4.0,2,4,8.021139971139972,0.31650402010384376,18
4346,4347,No,45,Non-Travel,Research & Development,9,2,Medical,1,Sales Executive,95250,9.0,19,0,22.0,3,20,11,8,1.0,4.0,3.0,3,3,6.252074391988555,0.27632584657153647,16
4347,4348,No,37,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Research Scientist,29290,1.0,12,0,8.0,2,8,1,7,2.0,1.0,2.0,1,3,10.093983402489627,0.30087775647954274,8
4348,4349,No,35,Travel_Frequently,Research & Development,1,3,Other,2,Research Director,22750,5.0,13,0,10.0,2,6,1,2,2.0,2.0,3.0,4,3,6.085138888888889,0.31219648841161435,9
4349,4350,No,42,Non-Travel,Research & Development,1,1,Technical Degree,2,Sales Executive,78790,2.0,11,1,11.0,2,5,0,2,3.0,3.0,3.0,3,3,6.387796373779637,0.30045847100638695,10
4350,4351,No,38,Travel_Rarely,Sales,8,2,Marketing,5,Research Scientist,49300,9.0,14,0,14.0,0,1,0,0,4.0,3.0,3.0,3,3,6.297163120567377,0.28839080616348317,14
4351,4352,No,38,Travel_Rarely,Human Resources,25,1,Human Resources,1,Manufacturing Director,78470,3.0,14,1,9.0,3,7,1,7,4.0,4.0,1.0,4,3,7.292948717948719,0.2867630432154688,15
4352,4353,No,27,Travel_Frequently,Research & Development,13,4,Medical,1,Manager,44010,5.0,13,0,6.0,4,2,2,0,3.0,1.0,3.0,2,3,6.508333333333334,0.3079314197337766,9
4353,4354,No,49,Non-Travel,Research & Development,23,1,Other,2,Sales Executive,92410,1.0,19,1,7.0,5,7,1,7,4.0,4.0,3.0,3,3,9.578407557354927,0.29548146301523115,2
4354,4355,No,34,Travel_Frequently,Research & Development,7,2,Medical,4,Sales Representative,29740,1.0,23,0,5.0,2,5,2,0,4.0,3.0,4.0,3,4,10.522829131652662,0.2982274552446688,11
4355,4356,No,40,Travel_Rarely,Research & Development,23,3,Medical,1,Laboratory Technician,45020,8.0,12,2,15.0,0,7,3,7,3.0,4.0,4.0,2,3,10.387669376693767,0.2803270882655117,3
4356,4357,Yes,38,Travel_Rarely,Sales,6,4,Life Sciences,3,Research Scientist,107480,7.0,15,0,17.0,3,1,0,0,2.0,1.0,3.0,3,3,8.378893740902473,0.30635899835091546,20
4357,4358,Yes,29,Travel_Rarely,Sales,10,2,Life Sciences,2,Research Scientist,15550,1.0,19,2,10.0,2,10,1,9,2.0,4.0,2.0,3,3,6.6951541850220275,0.32410653303143316,22
4358,4359,No,22,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Healthcare Representative,129360,1.0,11,2,4.0,3,4,2,2,4.0,2.0,2.0,3,3,8.510698689956333,0.3073470348773051,20
4359,4360,No,36,Travel_Frequently,Research & Development,1,3,Life Sciences,2,Laboratory Technician,23050,1.0,17,0,8.0,3,8,1,7,2.0,4.0,3.0,3,3,7.498491083676269,0.30270463538800096,6
4360,4361,No,40,Non-Travel,Research & Development,28,2,Life Sciences,1,Manufacturing Director,167040,9.0,22,0,5.0,2,3,0,2,4.0,4.0,1.0,4,4,6.102608695652173,0.29294928172555074,19
4361,4362,No,46,Travel_Rarely,Research & Development,25,1,Medical,5,Research Scientist,34330,7.0,18,0,17.0,3,4,0,3,4.0,1.0,3.0,3,3,6.036494252873563,0.3092709709815565,17
4362,4363,Yes,32,Travel_Rarely,Research & Development,5,3,Medical,1,Healthcare Representative,34770,1.0,11,0,14.0,2,14,9,8,4.0,4.0,2.0,4,3,7.796666666666667,0.281178506747946,19
4363,4364,No,30,Non-Travel,Research & Development,17,4,Life Sciences,2,Healthcare Representative,64300,1.0,12,1,12.0,2,11,5,8,3.0,3.0,3.0,2,3,7.962394957983194,0.301663156629955,11
4364,4365,No,27,Travel_Frequently,Research & Development,18,2,Medical,1,Laboratory Technician,65160,1.0,19,1,7.0,4,7,0,7,4.0,3.0,3.0,3,3,6.196170212765957,0.2639390454771289,14
4365,4366,No,51,Travel_Rarely,Research & Development,2,1,Medical,1,Manufacturing Director,39070,5.0,13,0,16.0,2,10,4,7,2.0,2.0,1.0,3,3,6.716809728183119,0.3068017344850658,16
4366,4367,Yes,30,Travel_Rarely,Research & Development,10,4,Life Sciences,2,Research Scientist,55620,5.0,13,0,8.0,3,5,0,4,4.0,1.0,3.0,2,3,8.49349070100143,0.27433419471586185,16
4367,4368,No,41,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Human Resources,68830,3.0,19,2,16.0,3,1,0,0,4.0,4.0,3.0,2,3,9.079766803840878,0.31534246345717604,6
4368,4369,Yes,30,Travel_Frequently,Sales,3,2,Medical,2,Healthcare Representative,28620,5.0,14,0,9.0,2,6,0,1,3.0,1.0,2.0,2,3,6.992463768115942,0.2955772496708762,19
4369,4370,Yes,29,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Sales Executive,49780,0.0,13,0,7.0,3,6,1,5,3.0,3.0,2.0,2,3,7.81701680672269,0.3063041620353627,11
4370,4371,No,45,Non-Travel,Research & Development,2,3,Medical,2,Research Scientist,103680,6.0,12,2,23.0,2,19,12,8,4.0,4.0,3.0,3,3,6.608581560283688,0.31642338148481397,14
4371,4372,No,54,Travel_Rarely,Sales,8,2,Marketing,2,Laboratory Technician,61340,2.0,19,0,16.0,2,6,0,5,4.0,1.0,3.0,2,3,6.409465020576132,0.2819879086886204,6
4372,4373,No,36,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Healthcare Representative,67350,8.0,25,2,16.0,3,13,3,7,4.0,2.0,4.0,2,4,7.591184573002755,0.30066557924468235,7
4373,4374,No,33,Travel_Rarely,Sales,9,1,Other,3,Sales Executive,32950,6.0,22,2,7.0,2,3,1,1,3.0,2.0,3.0,3,4,7.463305898491083,0.30077844314081414,6
4374,4375,No,37,Travel_Frequently,Sales,2,4,Life Sciences,2,Laboratory Technician,52380,1.0,15,1,10.0,5,10,0,7,2.0,4.0,3.0,3,3,10.107287449392713,0.3039379740863175,2
4375,4376,No,38,Travel_Rarely,Research & Development,1,2,Medical,4,Laboratory Technician,64720,0.0,12,0,17.0,4,16,5,13,1.0,3.0,2.0,3,3,6.922058823529411,0.3114079204168318,11
4376,4377,No,31,Non-Travel,Sales,4,1,Medical,3,Research Scientist,96100,0.0,11,1,6.0,2,5,1,4,3.0,3.0,3.0,2,3,5.996376811594203,0.33239565656875864,19
4377,4378,No,59,Travel_Rarely,Research & Development,5,3,Life Sciences,3,Manager,198330,3.0,13,0,7.0,2,1,0,0,3.0,4.0,3.0,3,3,6.1645114942528725,0.3174372820397781,17
4378,4379,No,37,Travel_Frequently,Sales,2,3,Marketing,2,Laboratory Technician,97560,4.0,19,0,13.0,2,9,5,8,1.0,4.0,3.0,3,3,7.0182269503546095,0.3068291668320207,14
4379,4380,No,29,Travel_Frequently,Sales,15,4,Medical,1,Sales Executive,49680,1.0,19,3,11.0,4,11,4,1,2.0,4.0,3.0,3,3,6.300980392156863,0.303706438724506,11
4380,4381,No,35,Travel_Frequently,Research & Development,19,3,Life Sciences,1,Sales Executive,21450,1.0,13,0,10.0,6,10,0,8,3.0,3.0,4.0,2,3,6.0295977011494255,0.28936353567814294,17
4381,4382,Yes,29,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Research Scientist,21800,1.0,21,0,4.0,2,4,0,1,3.0,4.0,2.0,3,4,8.40599721059972,0.32050462592752177,10
4382,4383,No,52,Travel_Rarely,Research & Development,1,2,Medical,4,Manager,83460,7.0,14,0,6.0,5,2,2,2,3.0,4.0,2.0,3,3,7.407713498622589,0.3138744618289331,7
4383,4384,No,42,Travel_Rarely,Research & Development,7,4,Life Sciences,2,Sales Executive,34450,1.0,11,2,22.0,2,22,11,15,3.0,4.0,3.0,3,3,6.39632892804699,0.30418235488305195,22
4384,4385,No,59,Travel_Rarely,Research & Development,4,4,Technical Degree,1,Healthcare Representative,27600,8.0,11,0,7.0,3,2,2,2,2.0,3.0,2.0,4,3,6.699130434782608,0.3208069797440011,19
4385,4386,No,50,Travel_Rarely,Research & Development,11,2,Life Sciences,2,Sales Executive,62940,3.0,23,1,32.0,2,7,0,6,4.0,4.0,2.0,4,4,7.743247126436782,0.28416863389850516,17
4386,4387,Yes,33,Travel_Rarely,Sales,11,4,Marketing,1,Research Scientist,71400,5.0,21,0,8.0,2,5,0,4,3.0,4.0,1.0,2,4,10.915021459227468,0.30810218226030084,16
4387,4388,No,43,Travel_Rarely,Sales,1,3,Marketing,2,Manufacturing Director,29320,5.0,24,0,22.0,3,17,1,9,4.0,4.0,3.0,3,4,9.26589310829817,0.2960445789063002,12
4388,4389,Yes,33,Travel_Rarely,Sales,1,3,Life Sciences,2,Manager,51470,7.0,11,0,13.0,2,9,1,7,1.0,1.0,4.0,3,3,7.097318840579709,0.3085164905004805,19
4389,4390,No,52,Non-Travel,Research & Development,2,3,Technical Degree,1,Sales Executive,45070,1.0,14,0,33.0,3,33,15,12,1.0,3.0,4.0,2,3,8.809562841530054,0.29319791671196943,5
4390,4391,No,32,Travel_Rarely,Human Resources,13,4,Life Sciences,3,Manufacturing Director,85640,2.0,16,1,6.0,2,4,1,2,3.0,2.0,3.0,2,3,8.047257383966246,0.2908887199536115,12
4391,4392,Yes,32,Travel_Rarely,Sales,23,1,Life Sciences,3,Healthcare Representative,24680,0.0,11,0,4.0,2,3,1,2,4.0,3.0,1.0,3,3,10.176597222222222,0.295983521800571,9
4392,4393,No,39,Travel_Rarely,Sales,26,4,Life Sciences,2,Research Director,81610,7.0,12,1,7.0,2,3,1,2,3.0,3.0,3.0,4,3,6.311736111111111,0.3065262280960676,9
4393,4394,No,32,Non-Travel,Sales,2,4,Marketing,4,Research Scientist,21090,0.0,13,1,4.0,3,3,2,2,3.0,4.0,3.0,2,3,6.141556534508078,0.2901734170339172,22
4394,4395,No,41,Travel_Rarely,Sales,29,3,Life Sciences,2,Laboratory Technician,52940,2.0,15,0,17.0,3,1,0,0,3.0,1.0,2.0,2,3,6.131001371742113,0.32012450923911645,6
4395,4396,No,40,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Manufacturing Director,27180,,14,1,9.0,4,9,4,7,1.0,4.0,3.0,2,3,7.401750700280113,0.2957258039270272,11
4396,4397,No,45,Travel_Rarely,Research & Development,18,1,Life Sciences,2,Sales Representative,58110,0.0,14,0,25.0,4,24,1,7,3.0,4.0,3.0,2,3,6.931746031746032,0.31097432720599744,18
4397,4398,No,31,Travel_Frequently,Research & Development,7,4,Medical,1,Research Scientist,24370,9.0,14,1,9.0,3,2,2,2,2.0,3.0,3.0,4,3,7.298271092669433,0.30252968838574595,8
4398,4399,No,33,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Sales Executive,27660,1.0,12,1,2.0,2,2,0,2,3.0,4.0,2.0,3,3,6.779882525697504,0.28422651976981983,22
4399,4400,No,34,Travel_Rarely,Research & Development,26,3,Other,1,Sales Executive,190380,6.0,13,0,13.0,3,11,5,9,4.0,1.0,3.0,2,3,6.414757709251102,0.307383885702335,22
4400,4401,No,37,Travel_Rarely,Research & Development,22,5,Medical,2,Manufacturing Director,30550,2.0,14,3,17.0,3,3,0,2,3.0,1.0,2.0,3,3,7.609631147540983,0.3088655141679253,5
