,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
3730,3731,34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,3731,1,Sales Representative,192460,3.0,15,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3,No
3731,3732,30,No,Travel_Rarely,Sales,1,2,Technical Degree,3732,1,Laboratory Technician,25060,8.0,22,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,No
3732,3733,42,No,Travel_Frequently,Research & Development,8,4,Medical,3733,1,Sales Executive,60620,1.0,22,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,No
3733,3734,44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,3734,5,Manufacturing Director,43820,7.0,16,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,No
3734,3735,30,No,Non-Travel,Research & Development,8,3,Life Sciences,3735,1,Manufacturing Director,21430,1.0,17,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,No
3735,3736,57,No,Travel_Rarely,Sales,2,1,Life Sciences,3736,3,Research Scientist,61620,0.0,14,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,No
3736,3737,49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,3737,2,Sales Executive,50940,3.0,15,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,No
3737,3738,34,No,Travel_Frequently,Research & Development,2,4,Medical,3738,2,Sales Representative,68770,7.0,20,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,No
3738,3739,28,Yes,Travel_Frequently,Research & Development,2,3,Medical,3739,1,Research Scientist,22740,3.0,20,1,5.0,5,3,1,2,1.0,3.0,4.0,3,4,Yes
3739,3740,29,Yes,Travel_Frequently,Research & Development,28,3,Medical,3740,5,Research Scientist,44340,5.0,17,3,7.0,1,5,0,0,1.0,2.0,1.0,3,3,Yes
3740,3741,34,Yes,Travel_Rarely,Research & Development,7,1,Medical,3741,1,Research Scientist,62880,0.0,15,1,16.0,2,15,10,10,1.0,2.0,4.0,3,3,Yes
3741,3742,35,No,Travel_Rarely,Sales,7,4,Other,3742,4,Healthcare Representative,25530,1.0,14,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,No
3742,3743,24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,3743,2,Research Scientist,76540,2.0,17,1,4.0,3,0,0,0,2.0,1.0,2.0,2,3,Yes
3743,3744,24,No,Non-Travel,Research & Development,10,3,Life Sciences,3744,2,Manager,51600,1.0,17,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3,No
3744,3745,44,No,Travel_Frequently,Research & Development,5,2,Medical,3745,2,Research Scientist,171590,5.0,22,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4,No
3745,3746,29,No,Travel_Rarely,Sales,10,2,Life Sciences,3746,1,Sales Executive,128080,1.0,13,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3,No
3746,3747,30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,3747,3,Sales Executive,102210,0.0,19,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3,No
3747,3748,55,No,Travel_Rarely,Sales,20,3,Marketing,3748,2,Research Scientist,47790,0.0,14,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3,No
3748,3749,33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3749,2,Research Scientist,37370,8.0,22,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4,No
3749,3750,47,No,Travel_Rarely,Research & Development,8,4,Medical,3750,2,Sales Representative,23660,3.0,17,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3,No
3750,3751,28,Yes,Travel_Frequently,Sales,1,3,Marketing,3751,2,Laboratory Technician,17060,7.0,12,0,8.0,3,0,0,0,3.0,1.0,2.0,3,3,Yes
3751,3752,28,No,Travel_Rarely,Sales,8,4,Marketing,3752,1,Laboratory Technician,163070,1.0,16,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3,No
3752,3753,28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,3753,2,Sales Executive,59330,0.0,11,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3,No
3753,3754,49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3754,1,Research Scientist,34240,4.0,11,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3,No
3754,3755,29,No,Travel_Frequently,Research & Development,8,1,Medical,3755,1,Research Scientist,40370,0.0,14,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3,No
3755,3756,28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,3756,2,Laboratory Technician,25590,1.0,11,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3,No
3756,3757,33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,3757,1,Sales Executive,62010,2.0,15,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3,No
3757,3758,32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3758,3,Laboratory Technician,44030,2.0,20,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4,No
3758,3759,54,No,Travel_Frequently,Sales,10,3,Life Sciences,3759,4,Research Scientist,37610,3.0,12,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3,No
3759,3760,29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,3760,2,Research Scientist,109340,6.0,17,2,11.0,2,9,0,7,1.0,1.0,1.0,3,3,Yes
3760,3761,44,No,Travel_Rarely,Sales,26,1,Marketing,3761,1,Sales Representative,107610,3.0,11,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3,No
3761,3762,39,No,Travel_Rarely,Sales,6,1,Technical Degree,3762,2,Laboratory Technician,51750,4.0,17,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3,No
3762,3763,46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,3763,3,Manufacturing Director,138260,8.0,11,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3,No
3763,3764,35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3764,2,Research Scientist,63340,1.0,14,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3,No
3764,3765,23,No,Travel_Rarely,Research & Development,2,4,Medical,3765,2,Manager,49360,0.0,19,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3,No
3765,3766,40,Yes,Travel_Rarely,Research & Development,2,3,Medical,3766,2,Research Director,47750,3.0,15,1,15.0,3,5,1,0,4.0,1.0,1.0,4,3,Yes
3766,3767,34,No,Travel_Rarely,Human Resources,2,3,Human Resources,3767,2,Manufacturing Director,28180,1.0,13,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3,No
3767,3768,31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,3768,2,Healthcare Representative,25150,1.0,14,0,7.0,3,7,7,7,4.0,3.0,1.0,2,3,Yes
3768,3769,50,No,Travel_Frequently,Research & Development,6,3,Medical,3769,1,Manager,23420,1.0,12,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3,No
3769,3770,34,No,Travel_Rarely,Sales,25,5,Marketing,3770,1,Research Scientist,41940,0.0,17,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3,No
3770,3771,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3771,1,Manufacturing Director,106850,4.0,11,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3,No
3771,3772,37,No,Travel_Rarely,Research & Development,2,2,Medical,3772,1,Research Scientist,20220,1.0,12,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3,No
3772,3773,29,No,Travel_Rarely,Research & Development,1,3,Medical,3773,1,Manager,23140,3.0,13,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3,No
3773,3774,33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,3774,1,Research Scientist,42560,1.0,13,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,No
3774,3775,45,No,Travel_Rarely,Sales,3,3,Life Sciences,3775,3,Laboratory Technician,35800,4.0,20,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,No
3775,3776,42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,3776,2,Manufacturing Director,31620,2.0,17,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,No
3776,3777,40,No,Travel_Rarely,Sales,10,1,Life Sciences,3777,1,Manufacturing Director,65240,0.0,13,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,No
3777,3778,33,No,Travel_Rarely,Research & Development,9,3,Medical,3778,2,Manufacturing Director,28990,1.0,17,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,No
3778,3779,40,No,Travel_Rarely,Sales,5,5,Life Sciences,3779,1,Manufacturing Director,52310,1.0,12,2,21.0,4,21,7,7,3.0,,3.0,3,3,No
3779,3780,24,No,Travel_Rarely,Sales,10,2,Marketing,3780,1,Manufacturing Director,23560,0.0,13,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,No
3780,3781,40,No,Non-Travel,Research & Development,7,3,Medical,3781,1,Research Scientist,28000,3.0,12,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,No
3781,3782,45,No,Travel_Rarely,Research & Development,4,3,Medical,3782,3,Laboratory Technician,118360,1.0,22,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,No
3782,3783,35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,3783,1,Healthcare Representative,109030,0.0,11,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,No
3783,3784,32,No,Travel_Rarely,Research & Development,22,4,Medical,3784,1,Sales Executive,29730,3.0,22,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,No
3784,3785,36,No,Travel_Rarely,Sales,9,3,Marketing,3785,4,Research Scientist,142750,3.0,18,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,No
3785,3786,48,No,Travel_Rarely,Research & Development,12,4,Medical,3786,1,Laboratory Technician,55620,8.0,13,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,No
3786,3787,29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,3787,2,Healthcare Representative,45370,6.0,18,1,5.0,5,1,0,0,3.0,3.0,2.0,4,3,No
3787,3788,33,No,Travel_Rarely,Research & Development,9,1,Medical,3788,1,Healthcare Representative,76420,2.0,20,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,No
3788,3789,30,Yes,Travel_Rarely,Research & Development,1,3,Other,3789,3,Sales Executive,179240,1.0,13,2,10.0,2,10,6,7,2.0,1.0,3.0,3,3,Yes
3789,3790,38,No,Travel_Frequently,Sales,9,3,Marketing,3790,1,Manufacturing Director,52040,3.0,13,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,No
3790,3791,35,No,Travel_Rarely,Sales,7,2,Life Sciences,3791,1,Sales Executive,22770,1.0,12,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,No
3791,3792,30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,3792,5,Research Director,27950,3.0,13,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,No
3792,3793,35,Yes,Travel_Rarely,Research & Development,2,3,Medical,3793,1,Research Scientist,25320,1.0,13,0,1.0,2,1,0,0,1.0,1.0,3.0,1,3,Yes
3793,3794,53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,3794,2,Manager,25590,0.0,25,0,34.0,2,33,1,9,3.0,4.0,3.0,3,4,Yes
3794,3795,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,3795,3,Sales Executive,49080,4.0,19,1,7.0,3,5,1,4,3.0,2.0,3.0,2,3,Yes
3795,3796,32,No,Non-Travel,Research & Development,10,4,Life Sciences,3796,5,Research Scientist,23800,4.0,13,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,No
3796,3797,48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,3797,1,Sales Executive,47650,8.0,12,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,No
3797,3798,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3798,2,Sales Executive,20440,1.0,11,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,No
3798,3799,55,No,Travel_Rarely,Research & Development,11,1,Medical,3799,1,Laboratory Technician,26930,1.0,18,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,No
3799,3800,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3800,2,Research Scientist,65860,9.0,18,1,9.0,3,2,2,1,2.0,4.0,2.0,3,3,No
3800,3801,26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3801,1,Research Director,32940,1.0,11,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,No
3801,3802,38,No,Travel_Rarely,Sales,14,2,Marketing,3802,1,Sales Executive,41710,0.0,23,0,10.0,4,9,7,7,3.0,2.0,3.0,4,4,No
3802,3803,38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3803,1,Manufacturing Director,27780,2.0,13,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,No
3803,3804,36,No,Travel_Rarely,Human Resources,1,3,Human Resources,3804,1,Research Scientist,23770,6.0,13,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,No
3804,3805,29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3805,1,Sales Representative,24040,1.0,17,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,No
3805,3806,35,No,Travel_Rarely,Sales,12,2,Life Sciences,3806,2,Sales Executive,23180,3.0,19,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,No
3806,3807,39,No,Travel_Rarely,Sales,2,2,Medical,3807,1,Sales Executive,20080,2.0,12,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,No
3807,3808,29,No,Travel_Frequently,Research & Development,5,1,Medical,3808,1,Research Scientist,62440,1.0,22,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,No
3808,3809,50,No,Travel_Rarely,Research & Development,4,2,Medical,3809,1,Laboratory Technician,27990,4.0,12,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,No
3809,3810,23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,3810,3,Manager,105520,2.0,11,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,No
3810,3811,36,No,Travel_Frequently,Sales,21,3,Life Sciences,3811,2,Human Resources,23290,3.0,15,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,No
3811,3812,42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,3812,5,Manager,40140,8.0,13,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,No
3812,3813,35,No,Travel_Rarely,Sales,4,3,Medical,3813,2,Laboratory Technician,74030,1.0,12,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3,No
3813,3814,34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,3814,1,Manager,22590,1.0,14,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3,No
3814,3815,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3815,2,Laboratory Technician,69320,1.0,13,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3,No
3815,3816,43,No,Travel_Rarely,Research & Development,1,1,Other,3816,1,Manager,46780,5.0,25,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4,No
3816,3817,35,No,Travel_Rarely,Sales,6,3,Marketing,3817,3,Sales Representative,135820,1.0,17,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3,No
3817,3818,46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,3818,1,Laboratory Technician,23320,1.0,11,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3,No
3818,3819,28,Yes,Travel_Rarely,Human Resources,1,3,Medical,3819,2,Laboratory Technician,24130,1.0,16,1,,2,1,0,0,3.0,2.0,3.0,3,3,Yes
3819,3820,22,No,Non-Travel,Sales,17,2,Marketing,3820,3,Sales Executive,97050,1.0,18,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3,No
3820,3821,50,No,Travel_Frequently,Research & Development,3,3,Other,3821,2,Research Scientist,42940,2.0,20,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4,No
3821,3822,32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,3822,3,Research Scientist,47210,3.0,14,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3,No
3822,3823,44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,3823,3,Manager,25190,0.0,21,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4,No
3823,3824,30,No,Travel_Rarely,Research & Development,4,3,Medical,3824,1,Research Director,21210,1.0,13,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3,No
3824,3825,45,No,Travel_Rarely,Sales,29,2,Technical Degree,3825,2,Research Scientist,29730,1.0,12,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3,No
3825,3826,45,No,Non-Travel,Sales,2,4,Life Sciences,3826,2,Manufacturing Director,58550,1.0,14,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3,No
3826,3827,31,No,Travel_Frequently,Research & Development,7,3,Medical,3827,2,Research Scientist,36170,7.0,21,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4,No
3827,3828,36,No,Travel_Rarely,Research & Development,18,1,Medical,3828,2,Manufacturing Director,67250,9.0,17,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3,No
3828,3829,34,No,Travel_Frequently,Sales,28,4,Marketing,3829,5,Manufacturing Director,103250,1.0,11,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3,No
3829,3830,49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3830,3,Healthcare Representative,69490,1.0,14,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3,No
3830,3831,39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,3831,3,Research Scientist,106090,2.0,17,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3,No
3831,3832,27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,3832,4,Research Scientist,44470,1.0,13,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3,No
3832,3833,35,No,Travel_Rarely,Research & Development,2,3,Medical,3833,2,Sales Executive,21570,1.0,25,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4,No
3833,3834,28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,3834,3,Manufacturing Director,46010,0.0,15,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3,No
3834,3835,21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,3835,1,Laboratory Technician,170990,1.0,14,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3,No
3835,3836,18,Yes,Travel_Frequently,Research & Development,3,5,Medical,3836,1,Research Director,24790,1.0,12,1,0.0,2,0,0,0,2.0,4.0,4.0,2,3,Yes
3836,3837,47,No,Travel_Rarely,Research & Development,25,4,Medical,3837,2,Research Scientist,148520,3.0,19,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3,No
3837,3838,39,No,Travel_Rarely,Sales,2,4,Life Sciences,3838,1,Laboratory Technician,72640,0.0,17,0,11.0,5,10,0,7,3.0,3.0,3.0,3,3,No
3838,3839,40,No,Travel_Rarely,Research & Development,22,1,Life Sciences,3839,1,Laboratory Technician,56660,1.0,14,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3,No
3839,3840,35,No,Non-Travel,Research & Development,29,3,Medical,3840,2,Sales Executive,78230,1.0,13,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3,No
3840,3841,37,No,Travel_Rarely,Research & Development,29,4,Technical Degree,3841,1,Laboratory Technician,78800,3.0,12,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3,No
3841,3842,39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,3842,2,Manager,131940,0.0,11,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3,No
3842,3843,45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,3843,2,Laboratory Technician,50670,1.0,11,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3,No
3843,3844,38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3844,3,Sales Executive,50790,3.0,11,0,10.0,3,5,0,2,4.0,3.0,4.0,3,3,No
3844,3845,35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,3845,3,Healthcare Representative,23210,9.0,12,1,15.0,0,13,6,0,4.0,1.0,3.0,3,3,Yes
3845,3846,37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,3846,2,Healthcare Representative,174440,1.0,14,0,8.0,4,8,7,7,2.0,2.0,1.0,3,3,No
3846,3847,40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,3847,2,Healthcare Representative,24040,6.0,17,0,18.0,2,4,3,3,3.0,4.0,2.0,2,3,No
3847,3848,44,No,Travel_Frequently,Sales,2,2,Marketing,3848,1,Laboratory Technician,34520,4.0,11,1,14.0,2,10,0,2,1.0,4.0,3.0,2,3,No
3848,3849,48,No,Travel_Frequently,Sales,10,4,Marketing,3849,3,Manager,22700,2.0,14,3,23.0,2,2,2,2,3.0,4.0,3.0,3,3,No
3849,3850,35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,3850,2,Manager,173990,6.0,12,0,7.0,3,2,2,2,1.0,4.0,2.0,1,3,Yes
3850,3851,24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,3851,2,Research Scientist,54880,1.0,22,1,6.0,6,6,1,3,1.0,4.0,3.0,3,4,No
3851,3852,27,No,Travel_Rarely,Sales,10,4,Life Sciences,3852,3,Sales Executive,194190,7.0,14,1,5.0,2,3,0,2,2.0,3.0,3.0,1,3,No
3852,3853,27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,3853,1,Research Scientist,28110,2.0,20,0,6.0,3,4,1,2,4.0,4.0,2.0,3,4,No
3853,3854,40,Yes,Travel_Rarely,Sales,16,4,Marketing,3854,1,Research Director,36330,3.0,16,2,10.0,0,4,0,3,1.0,1.0,1.0,3,3,Yes
3854,3855,29,No,Travel_Rarely,Research & Development,20,1,Medical,3855,2,Manager,41630,9.0,15,1,8.0,4,5,1,4,3.0,3.0,3.0,2,3,No
3855,3856,36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,3856,3,Sales Executive,21320,4.0,20,0,9.0,1,3,0,2,2.0,1.0,3.0,2,4,No
3856,3857,25,No,Travel_Frequently,Sales,5,1,Marketing,3857,4,Manufacturing Director,139730,1.0,14,0,7.0,3,7,0,7,4.0,3.0,3.0,2,3,No
3857,3858,39,No,Travel_Rarely,Sales,10,3,Marketing,3858,2,Research Director,26840,4.0,12,0,7.0,2,5,1,0,4.0,2.0,3.0,3,3,No
3858,3859,49,No,Travel_Rarely,Sales,4,2,Life Sciences,3859,2,Research Director,108450,3.0,24,0,27.0,4,4,1,2,1.0,2.0,3.0,2,4,No
3859,3860,50,No,Travel_Rarely,Research & Development,2,2,Medical,3860,3,Sales Executive,43770,5.0,12,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3,No
3860,3861,20,No,Travel_Rarely,Research & Development,18,4,Medical,3861,2,Sales Executive,37430,1.0,13,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3,No
3861,3862,34,No,Travel_Rarely,Research & Development,10,3,Medical,3862,3,Laboratory Technician,41480,1.0,11,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3,No
3862,3863,36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3863,2,Healthcare Representative,10510,2.0,14,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3,No
3863,3864,49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,3864,2,Research Scientist,107390,2.0,11,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3,No
3864,3865,36,No,Non-Travel,Research & Development,8,4,Life Sciences,3865,4,Laboratory Technician,103880,0.0,14,0,4.0,2,3,1,2,4.0,3.0,3.0,3,3,No
3865,3866,36,No,Travel_Rarely,Research & Development,2,2,Medical,3866,2,Healthcare Representative,114160,6.0,16,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3,No
3866,3867,54,No,Travel_Rarely,Sales,24,3,Marketing,3867,1,Laboratory Technician,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,No
3867,3868,43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3868,1,Research Scientist,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,No
3868,3869,35,Yes,Travel_Frequently,Research & Development,17,4,Medical,3869,1,Research Director,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,Yes
3869,3870,38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,3870,2,Research Scientist,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,No
3870,3871,29,No,Travel_Rarely,Research & Development,1,2,Medical,3871,2,Sales Representative,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,No
3871,3872,33,No,Travel_Rarely,Research & Development,7,3,Medical,3872,5,Sales Executive,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,No
3872,3873,32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,3873,5,Research Scientist,50030,0.0,13,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,No
3873,3874,31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,3874,2,Sales Executive,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,No
3874,3875,49,No,Travel_Rarely,Research & Development,2,4,Medical,3875,1,Laboratory Technician,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,No
3875,3876,38,No,Travel_Frequently,Sales,29,2,Medical,3876,1,Sales Executive,39170,1.0,15,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,No
3876,3877,47,No,Travel_Rarely,Research & Development,1,4,Medical,3877,3,Laboratory Technician,183030,6.0,22,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,No
3877,3878,49,No,Travel_Rarely,Research & Development,21,3,Medical,3878,2,Manufacturing Director,23800,4.0,13,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,No
3878,3879,41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,3879,4,Manager,137260,3.0,12,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,No
3879,3880,20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3880,1,Sales Representative,47770,1.0,18,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,No
3880,3881,33,No,Non-Travel,Research & Development,18,2,Medical,3881,2,Healthcare Representative,63850,1.0,13,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,No
3881,3882,36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,3882,3,Sales Executive,199730,6.0,12,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3,No
3882,3883,44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,3883,3,Healthcare Representative,68610,4.0,12,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3,No
3883,3884,23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,3884,3,Laboratory Technician,49690,1.0,12,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3,Yes
3884,3885,38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,3885,1,Sales Executive,198450,7.0,11,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3,No
3885,3886,53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,3886,4,Research Director,133200,3.0,11,0,11.0,2,4,1,2,2.0,4.0,,3,3,No
